subject,session1,session2,label,volume1,volume2,abs_volume_diff,dice,surface_dice,hd95,label_name,volume_diff,percentage_vol_diff
sub-03,sub-03_ses-siteHUH,sub-03_ses-siteKPM,2012,7628.0,7969.0,341.0,0.5397191767647624,0.8442167773341404,2.0,Lateral Orbitofrontal R,-341.0,-0.04279081440582256
sub-03,sub-03_ses-siteHUH,sub-03_ses-siteKPM,2014,4005.0,3928.0,77.0,0.5397705785957393,0.8421801284550149,2.23606797749979,Medial Orbitofrontal R,77.0,0.01960285132382892
sub-03,sub-03_ses-siteHUH,sub-03_ses-siteKPM,2028,26757.0,26704.0,53.0,0.5067619386094536,0.8399007044296971,2.0,Superior Frontal R,53.0,0.0019847213900539245
sub-03,sub-03_ses-siteHUH,sub-03_ses-siteKPM,2030,16416.0,15926.0,490.0,0.7256199369241234,0.9370682239818726,1.4142135623730951,Superior Temporal R,490.0,0.03076729875674997
sub-03,sub-03_ses-siteHUH,sub-03_ses-siteKPM,2035,6500.0,6629.0,129.0,0.7700510320664179,0.9623983278092468,1.0,Insula R,-129.0,-0.019459948710212702
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,1002,3187.0,3251.0,64.0,0.8045977011494253,0.9906356045661788,1.0,Caudal Anterior Cingulate L,-64.0,-0.01968625038449708
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,1006,1454.0,1376.0,78.0,0.7123674911660778,0.91790827002091,1.4142135623730951,Entorhinal Cortex L,78.0,0.056686046511627904
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,1007,9580.0,8944.0,636.0,0.7118332973439861,0.953706702702182,1.4142135623730951,Fusiform Gyrus L,636.0,0.07110912343470482
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,1008,15475.0,15350.0,125.0,0.6000973236009732,0.9187516792028628,1.4142135623730951,Inferior Parietal L,125.0,0.008143322475570033
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,1012,8576.0,8357.0,219.0,0.6326108781668931,0.9225082475129652,1.4142135623730951,Lateral Orbitofrontal L,219.0,0.026205576163695107
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,1014,4309.0,4103.0,206.0,0.6262482168330956,0.9184425544399912,1.7320508075688772,Medial Orbitofrontal L,206.0,0.05020716548866683
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,1028,26037.0,26530.0,493.0,0.7686951889968991,0.9692202747562793,1.0,Superior Frontal L,-493.0,-0.01858273652468903
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,1030,15878.0,15567.0,311.0,0.7015423755764032,0.9351802337137536,1.4142135623730951,Superior Temporal L,311.0,0.019978158925933062
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,1035,6397.0,6346.0,51.0,0.8038923330455937,0.9654750571819166,1.0,Insula L,51.0,0.008036558462023322
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,2002,3006.0,2883.0,123.0,0.7940227542876549,0.9815069523495578,1.0,Caudal Anterior Cingulate R,123.0,0.04266389177939646
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,2006,1162.0,1171.0,9.0,0.7543934847835405,0.9559373822026108,1.4142135623730951,Entorhinal Cortex R,-9.0,-0.007685738684884714
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,2007,9612.0,8962.0,650.0,0.72628405297728,0.9667610131995644,1.0,Fusiform Gyrus R,650.0,0.07252845347020755
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,2008,16528.0,17399.0,871.0,0.5482948683939045,0.9080712189057883,1.7320508075688772,Inferior Parietal R,-871.0,-0.050060348295879076
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,2012,7969.0,7662.0,307.0,0.6574115539632781,0.9304165444649066,1.4142135623730951,Lateral Orbitofrontal R,307.0,0.04006786739754633
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,2014,3928.0,4128.0,200.0,0.5124131082423039,0.8723358162194581,2.23606797749979,Medial Orbitofrontal R,-200.0,-0.04844961240310078
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,2028,26704.0,26228.0,476.0,0.7541373838131943,0.9745043701678702,1.0,Superior Frontal R,476.0,0.01814854354125362
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,2030,15926.0,16051.0,125.0,0.7405948025143072,0.9657993855319816,1.0,Superior Temporal R,-125.0,-0.007787676780262912
sub-03,sub-03_ses-siteKPM,sub-03_ses-siteKUT,2035,6629.0,6569.0,60.0,0.8122442794362782,0.9804121820449038,1.0,Insula R,60.0,0.009133810321205664
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,1002,3251.0,3068.0,183.0,0.500395632220288,0.8268791044986815,2.0,Caudal Anterior Cingulate L,183.0,0.059647979139504564
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,1006,1376.0,1486.0,110.0,0.6771488469601677,0.9218894680619996,1.4142135623730951,Entorhinal Cortex L,-110.0,-0.0740242261103634
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,1007,8944.0,10128.0,1184.0,0.550755033557047,0.8508147359599583,2.23606797749979,Fusiform Gyrus L,-1184.0,-0.11690363349131122
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,1008,15350.0,17431.0,2081.0,0.4812543851621366,0.8288207822979722,2.8284271247461903,Inferior Parietal L,-2081.0,-0.11938500372898858
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,1012,8357.0,9490.0,1133.0,0.564128424945369,0.8596284449750378,2.0,Lateral Orbitofrontal L,-1133.0,-0.11938883034773445
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,1014,4103.0,4503.0,400.0,0.4111085289333023,0.7518850071170534,2.8284271247461903,Medial Orbitofrontal L,-400.0,-0.08882966910948256
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,1028,26530.0,25932.0,598.0,0.5213297243719264,0.8398924368917633,2.23606797749979,Superior Frontal L,598.0,0.023060311584143144
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,1030,15567.0,17059.0,1492.0,0.6287010359835714,0.8901596209168858,1.7320508075688772,Superior Temporal L,-1492.0,-0.08746116419485316
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,1035,6346.0,6736.0,390.0,0.7293991744381593,0.9165779452012676,1.4142135623730951,Insula L,-390.0,-0.057897862232779096
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,2002,2883.0,2850.0,33.0,0.4946799232513518,0.7300162002972804,2.23606797749979,Caudal Anterior Cingulate R,33.0,0.011578947368421053
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,2006,1171.0,1245.0,74.0,0.6142384105960265,0.8528256247726514,1.7320508075688772,Entorhinal Cortex R,-74.0,-0.05943775100401606
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,2007,8962.0,10358.0,1396.0,0.3873706004140786,0.7093097921718394,3.1622776601683795,Fusiform Gyrus R,-1396.0,-0.13477505309905388
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,2008,17399.0,19524.0,2125.0,0.4311675649324269,0.7420301653479467,4.58257569495584,Inferior Parietal R,-2125.0,-0.10884040155705799
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,2012,7662.0,8668.0,1006.0,0.5070422535211268,0.8310841558987466,2.23606797749979,Lateral Orbitofrontal R,-1006.0,-0.11605906783571758
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,2014,4128.0,4467.0,339.0,0.3639325189063409,0.735824208763079,3.0,Medial Orbitofrontal R,-339.0,-0.07588985896574882
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,2028,26228.0,26078.0,150.0,0.4758536305586357,0.7941226582829468,3.0,Superior Frontal R,150.0,0.005751974844696679
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,2030,16051.0,17424.0,1373.0,0.3710231516056759,0.6781694577502307,3.605551275463989,Superior Temporal R,-1373.0,-0.07879935720844812
sub-03,sub-03_ses-siteKUT,sub-03_ses-siteSWA,2035,6569.0,6837.0,268.0,0.5924213038937789,0.7959720186550867,2.23606797749979,Insula R,-268.0,-0.03919847886499927
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,1002,3068.0,2697.0,371.0,0.3562879444926279,0.6376964428619751,5.0,Caudal Anterior Cingulate L,371.0,0.13756025213199852
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,1006,1486.0,1250.0,236.0,0.2660818713450292,0.5721861766703454,3.605551275463989,Entorhinal Cortex L,236.0,0.1888
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,1007,10128.0,7525.0,2603.0,0.3578995071659208,0.6623895192678813,6.48074069840786,Fusiform Gyrus L,2603.0,0.34591362126245845
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,1008,17431.0,12898.0,4533.0,0.3634145537274555,0.6384254504648254,10.816653826391969,Inferior Parietal L,4533.0,0.35144983718405953
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,1012,9490.0,8664.0,826.0,0.4663435055635122,0.7850075528110594,3.1622776601683795,Lateral Orbitofrontal L,826.0,0.09533702677747
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,1014,4503.0,4180.0,323.0,0.4719566969941264,0.846149193616783,2.23606797749979,Medial Orbitofrontal L,323.0,0.07727272727272727
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,1028,25932.0,22651.0,3281.0,0.3745343021221415,0.700205645542844,4.58257569495584,Superior Frontal L,3281.0,0.14485011699262726
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,1030,17059.0,17270.0,211.0,0.3797372483905735,0.6727399492765147,4.69041575982343,Superior Temporal L,-211.0,-0.012217718587145338
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,1035,6736.0,6313.0,423.0,0.5793547398268066,0.7879523116670069,2.23606797749979,Insula L,423.0,0.06700459369554887
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,2002,2850.0,2413.0,437.0,0.3097092912787383,0.5955465916376795,5.916079783099616,Caudal Anterior Cingulate R,437.0,0.18110236220472442
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,2006,1245.0,1036.0,209.0,0.1683472161332748,0.4569945212797067,4.58257569495584,Entorhinal Cortex R,209.0,0.20173745173745175
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,2007,10358.0,7942.0,2416.0,0.2102732240437158,0.4001104483365501,10.677078252031311,Fusiform Gyrus R,2416.0,0.30420548980105766
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,2008,19524.0,17703.0,1821.0,0.316544443549037,0.5919005763481612,8.12403840463596,Inferior Parietal R,1821.0,0.10286392136925945
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,2012,8668.0,9054.0,386.0,0.4710529285633675,0.8035688147589365,3.4641016151377544,Lateral Orbitofrontal R,-386.0,-0.04263309034680804
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,2014,4467.0,4576.0,109.0,0.4655534667698772,0.7994153211486027,3.0,Medial Orbitofrontal R,-109.0,-0.023819930069930068
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,2028,26078.0,24475.0,1603.0,0.4037346942812493,0.7468677023431092,4.242640687119285,Superior Frontal R,1603.0,0.06549540347293156
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,2030,17424.0,15917.0,1507.0,0.3794127350709337,0.6687446911807469,5.0,Superior Temporal R,1507.0,0.09467864547339323
sub-03,sub-03_ses-siteSWA,sub-03_ses-siteUTO,2035,6837.0,6636.0,201.0,0.5767089735025607,0.7675788285035886,3.0,Insula R,201.0,0.030289330922242313
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,1002,2697.0,3072.0,375.0,0.4021494193101057,0.6846294896500962,3.741657386773941,Caudal Anterior Cingulate L,-375.0,-0.1220703125
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,1006,1250.0,1357.0,107.0,0.2462600690448791,0.5179510300331743,4.123105625617661,Entorhinal Cortex L,-107.0,-0.07885040530582167
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,1007,7525.0,9439.0,1914.0,0.4029709974062721,0.7258042493428191,7.280109889280518,Fusiform Gyrus L,-1914.0,-0.20277571776671258
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,1008,12898.0,15805.0,2907.0,0.3585687907187402,0.6158265281778467,11.74734012447073,Inferior Parietal L,-2907.0,-0.18392913634925656
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,1012,8664.0,8567.0,97.0,0.4455922465324125,0.7732703188089743,3.741657386773941,Lateral Orbitofrontal L,97.0,0.011322516633594024
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,1014,4180.0,4019.0,161.0,0.4573728503476034,0.845866492124925,2.23606797749979,Medial Orbitofrontal L,161.0,0.04005971634735009
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,1028,22651.0,25671.0,3020.0,0.3963412110425893,0.705235678741889,5.0,Superior Frontal L,-3020.0,-0.11764247594561957
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,1030,17270.0,15932.0,1338.0,0.3766640563821457,0.637485352734405,5.744562646538029,Superior Temporal L,1338.0,0.08398192317348732
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,1035,6313.0,6184.0,129.0,0.5522925502120509,0.7544978245595491,2.8284271247461903,Insula L,129.0,0.020860284605433377
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,2002,2413.0,2877.0,464.0,0.3969754253308128,0.7036844256762547,3.741657386773941,Caudal Anterior Cingulate R,-464.0,-0.16127911018421967
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,2006,1036.0,1052.0,16.0,0.3093869731800766,0.5363668787352,3.1622776601683795,Entorhinal Cortex R,-16.0,-0.015209125475285171
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,2007,7942.0,9307.0,1365.0,0.2989158791814018,0.5585380446889748,8.602325267042627,Fusiform Gyrus R,-1365.0,-0.1466638014397765
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,2008,17703.0,17577.0,126.0,0.3665532879818594,0.6848704006236658,5.0990195135927845,Inferior Parietal R,126.0,0.007168458781362007
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,2012,9054.0,7815.0,1239.0,0.4674847353132966,0.8009161048702624,3.741657386773941,Lateral Orbitofrontal R,1239.0,0.1585412667946257
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,2014,4576.0,3841.0,735.0,0.4799809908518475,0.8111457980021766,3.1622776601683795,Medial Orbitofrontal R,735.0,0.19135641759958344
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,2028,24475.0,26742.0,2267.0,0.4250151316945545,0.785131574526174,2.8284271247461903,Superior Frontal R,-2267.0,-0.08477301622915265
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,2030,15917.0,16239.0,322.0,0.4600074636148775,0.7580520404041275,3.605551275463989,Superior Temporal R,-322.0,-0.019828807192561117
sub-03,sub-03_ses-siteUTO,sub-03_ses-siteYC1,2035,6636.0,6634.0,2.0,0.6342125094197438,0.8314150000113474,2.23606797749979,Insula R,2.0,0.00030147723846849563
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,1002,3072.0,3282.0,210.0,0.6122127793515896,0.8592611861236072,2.0,Caudal Anterior Cingulate L,-210.0,-0.06398537477148081
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,1006,1357.0,1358.0,1.0,0.7337016574585635,0.9511588525425516,1.4142135623730951,Entorhinal Cortex L,-1.0,-0.0007363770250368188
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,1007,9439.0,9743.0,304.0,0.6818892711917423,0.9355293852709208,1.4142135623730951,Fusiform Gyrus L,-304.0,-0.03120188853535872
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,1008,15805.0,16289.0,484.0,0.5219044058079392,0.868347500866612,2.0,Inferior Parietal L,-484.0,-0.029713303456320218
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,1012,8567.0,8805.0,238.0,0.5427124107759613,0.8486545309298342,2.23606797749979,Lateral Orbitofrontal L,-238.0,-0.027030096536059058
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,1014,4019.0,4046.0,27.0,0.3389956602603843,0.7376576788645086,3.0,Medial Orbitofrontal L,-27.0,-0.0066732575383094414
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,1028,25671.0,26363.0,692.0,0.5628627435907292,0.8590626814953409,2.23606797749979,Superior Frontal L,-692.0,-0.026248909456435154
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,1030,15932.0,16282.0,350.0,0.5990563109207176,0.8758017262614309,1.7320508075688772,Superior Temporal L,-350.0,-0.021496130696474634
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,1035,6184.0,6464.0,280.0,0.7300759013282733,0.933573222855512,1.4142135623730951,Insula L,-280.0,-0.043316831683168314
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,2002,2877.0,2913.0,36.0,0.5968911917098445,0.8586529570099021,2.0,Caudal Anterior Cingulate R,-36.0,-0.012358393408856848
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,2006,1052.0,1134.0,82.0,0.7026532479414456,0.8857579981174521,1.7320508075688772,Entorhinal Cortex R,-82.0,-0.07231040564373897
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,2007,9307.0,9863.0,556.0,0.6121022430881585,0.8972257247347829,1.7320508075688772,Fusiform Gyrus R,-556.0,-0.05637230051708405
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,2008,17577.0,17895.0,318.0,0.4829724853405503,0.8309155177254477,2.449489742783178,Inferior Parietal R,-318.0,-0.017770326906957252
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,2012,7815.0,8140.0,325.0,0.5100595424631776,0.8419845931163287,2.23606797749979,Lateral Orbitofrontal R,-325.0,-0.03992628992628992
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,2014,3841.0,3936.0,95.0,0.3168316831683168,0.7404873320330241,3.0,Medial Orbitofrontal R,-95.0,-0.024136178861788617
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,2028,26742.0,27507.0,765.0,0.5652823093513244,0.8613914168072577,2.23606797749979,Superior Frontal R,-765.0,-0.027811102628421857
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,2030,16239.0,16358.0,119.0,0.5007822805779673,0.7985370444806545,2.23606797749979,Superior Temporal R,-119.0,-0.007274727961853527
sub-03,sub-03_ses-siteYC1,sub-03_ses-siteYC2,2035,6634.0,6748.0,114.0,0.6516215812285159,0.8748765589111934,1.7320508075688772,Insula R,-114.0,-0.016893894487255482
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,1002,2843.0,2602.0,241.0,0.6203856749311295,0.8477713750688174,3.0,Caudal Anterior Cingulate L,241.0,0.09262106072252113
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,1006,1752.0,1741.0,11.0,0.553678786143716,0.7942781763744153,3.0,Entorhinal Cortex L,11.0,0.006318207926479035
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,1007,9826.0,10633.0,807.0,0.7403098880688206,0.9608332592241922,1.4142135623730951,Fusiform Gyrus L,-807.0,-0.07589579610646102
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,1008,14778.0,15693.0,915.0,0.5853434413048473,0.9097117896734892,2.0,Inferior Parietal L,-915.0,-0.05830625119480023
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,1012,8889.0,9156.0,267.0,0.3578830701025214,0.68058830946009,3.3166247903554,Lateral Orbitofrontal L,-267.0,-0.029161205766710354
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,1014,4861.0,5109.0,248.0,0.399197592778335,0.7276654820411577,3.1622776601683795,Medial Orbitofrontal L,-248.0,-0.04854178899980427
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,1028,25946.0,25619.0,327.0,0.4639968971201396,0.7937253699771695,2.8284271247461903,Superior Frontal L,327.0,0.012763964245286702
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,1030,17353.0,18539.0,1186.0,0.6600913852669118,0.89428356499771,1.7320508075688772,Superior Temporal L,-1186.0,-0.06397324559037704
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,1035,6259.0,6471.0,212.0,0.611311861743912,0.808251004070954,2.8284271247461903,Insula L,-212.0,-0.03276155153762943
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,2002,3800.0,3714.0,86.0,0.6135214266702156,0.8243676551186115,3.1622776601683795,Caudal Anterior Cingulate R,86.0,0.023155627355950458
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,2006,1267.0,1302.0,35.0,0.5784351887894122,0.8195359630943457,2.23606797749979,Entorhinal Cortex R,-35.0,-0.026881720430107527
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,2007,7921.0,8628.0,707.0,0.5278868813825609,0.8520310711943114,2.23606797749979,Fusiform Gyrus R,-707.0,-0.08194251274918869
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,2008,16835.0,18113.0,1278.0,0.4792835069245736,0.8182792295102885,3.605551275463989,Inferior Parietal R,-1278.0,-0.07055705846629493
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,2012,8681.0,8960.0,279.0,0.4118814126183323,0.7158992168872702,3.4641016151377544,Lateral Orbitofrontal R,-279.0,-0.031138392857142858
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,2014,4847.0,4903.0,56.0,0.4496410256410256,0.7689620106598557,3.0,Medial Orbitofrontal R,-56.0,-0.011421578625331429
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,2028,25695.0,25011.0,684.0,0.4649153946278547,0.787094716925403,3.3166247903554,Superior Frontal R,684.0,0.02734796689456639
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,2030,17162.0,17468.0,306.0,0.5093849263644239,0.777150113891603,2.449489742783178,Superior Temporal R,-306.0,-0.017517746736890313
sub-04,sub-04_ses-siteATV,sub-04_ses-siteCOI,2035,6354.0,6533.0,179.0,0.5767052067975479,0.7776326729778406,2.8284271247461903,Insula R,-179.0,-0.027399357110056637
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,1002,2602.0,2573.0,29.0,0.5885990338164251,0.8781459903486148,2.23606797749979,Caudal Anterior Cingulate L,29.0,0.011270890011659542
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,1006,1741.0,1614.0,127.0,0.3773472429210134,0.5884676019532037,4.123105625617661,Entorhinal Cortex L,127.0,0.07868649318463444
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,1007,10633.0,10388.0,245.0,0.478759335902193,0.7716497169625607,2.8284271247461903,Fusiform Gyrus L,245.0,0.02358490566037736
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,1008,15693.0,14094.0,1599.0,0.4624836337999798,0.8244877047931803,2.8284271247461903,Inferior Parietal L,1599.0,0.11345253299276288
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,1012,9156.0,8983.0,173.0,0.4740062848007056,0.7801322998706764,2.449489742783178,Lateral Orbitofrontal L,173.0,0.019258599576978737
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,1014,5109.0,4828.0,281.0,0.5082016705243031,0.8367910196634679,2.23606797749979,Medial Orbitofrontal L,281.0,0.05820215410107705
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,1028,25619.0,24237.0,1382.0,0.5150834403080873,0.8477421943431479,2.23606797749979,Superior Frontal L,1382.0,0.057020258282790774
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,1030,18539.0,17652.0,887.0,0.5174767207316736,0.7820057296738581,2.23606797749979,Superior Temporal L,887.0,0.05024926353954226
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,1035,6471.0,6080.0,391.0,0.5728627201019839,0.7673024472488293,2.8284271247461903,Insula L,391.0,0.06430921052631579
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,2002,3714.0,3391.0,323.0,0.6004222378606615,0.8247545470704181,2.8284271247461903,Caudal Anterior Cingulate R,323.0,0.09525213801238573
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,2006,1302.0,1318.0,16.0,0.4343511450381679,0.6639711387341506,3.1622776601683795,Entorhinal Cortex R,-16.0,-0.012139605462822459
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,2007,8628.0,8031.0,597.0,0.4523680893210877,0.7560905401601401,3.0,Fusiform Gyrus R,597.0,0.07433694434067986
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,2008,18113.0,16312.0,1801.0,0.4912127814088598,0.838656975073572,2.8284271247461903,Inferior Parietal R,1801.0,0.1104095144678764
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,2012,8960.0,8676.0,284.0,0.4200498979360399,0.7298692412671377,3.0,Lateral Orbitofrontal R,284.0,0.03273397879207008
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,2014,4903.0,4555.0,348.0,0.4673292450835272,0.7901314684141945,3.0,Medial Orbitofrontal R,348.0,0.07639956092206367
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,2028,25011.0,23956.0,1055.0,0.481140359834174,0.8223855476543155,2.23606797749979,Superior Frontal R,1055.0,0.044039071631324096
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,2030,17468.0,16395.0,1073.0,0.4782801287540973,0.7634225967134243,2.449489742783178,Superior Temporal R,1073.0,0.06544678255565721
sub-04,sub-04_ses-siteCOI,sub-04_ses-siteHKH,2035,6533.0,6183.0,350.0,0.6174897766593268,0.7862968977053119,2.8284271247461903,Insula R,350.0,0.05660682516577713
sub-04,sub-04_ses-siteHKH,sub-04_ses-siteHUH,1002,2573.0,2432.0,141.0,0.5422577422577423,0.8643544383700441,2.23606797749979,Caudal Anterior Cingulate L,141.0,0.05797697368421053
sub-04,sub-04_ses-siteHKH,sub-04_ses-siteHUH,1006,1614.0,1645.0,31.0,0.5510892911936177,0.7526151038856734,3.1622776601683795,Entorhinal Cortex L,-31.0,-0.01884498480243161
sub-04,sub-04_ses-siteHKH,sub-04_ses-siteHUH,1007,10388.0,8623.0,1765.0,0.2694229656514649,0.4822961154008675,6.708203932499369,Fusiform Gyrus L,1765.0,0.2046851443813058
sub-04,sub-04_ses-siteHKH,sub-04_ses-siteHUH,1008,14094.0,13386.0,708.0,0.4205967976710335,0.710575997943929,5.0990195135927845,Inferior Parietal L,708.0,0.052891080233079334
sub-04,sub-04_ses-siteHKH,sub-04_ses-siteHUH,1012,8983.0,8408.0,575.0,0.343396009430165,0.6210171083920178,4.242640687119285,Lateral Orbitofrontal L,575.0,0.0683872502378687
sub-04,sub-04_ses-siteHKH,sub-04_ses-siteHUH,1014,4828.0,4834.0,6.0,0.3442351480024839,0.6511305827981543,4.0,Medial Orbitofrontal L,-6.0,-0.0012412081092263137
sub-04,sub-04_ses-siteHKH,sub-04_ses-siteHUH,1028,24237.0,23977.0,260.0,0.4537686149251255,0.7812044656642001,3.1622776601683795,Superior Frontal L,260.0,0.010843725236685156
